Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
юр. лицо,получение средств,1545.24,наличный,Витебск,Приорбанк-OXSM-550,2018-04-08,20:08:56,успешно,нет,0.0
физ. лицо,списание средств,420.67,безналичный,Брест,Беларусбанк-XIMH-267,2017-01-07,02:37:36,недостаточно средств,да,34.44
физ. лицо,списание средств,3948.78,безналичный,Гомель,БелАгропромбанк-OWZK-341,2018-04-12,14:37:29,недостаточно средств,да,380.85
юр. лицо,списание средств,751.86,наличный,Витебск,Белинвестбанк-QELC-075,2024-03-04,17:47:49,успешно,да,35.61
юр. лицо,списание средств,2367.27,наличный,Брест,Беларусбанк-NCHZ-182,2023-12-05,06:26:19,успешно,да,90.97
юр. лицо,списание средств,1809.02,безналичный,Могилев,Приорбанк-MNYO-986,2023-11-03,07:27:09,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,1574.83,безналичный,Минск,Беларусбанк-AIBN-061,2016-01-07,03:22:19,успешно,нет,0.0
физ. лицо,списание средств,4879.18,безналичный,Гомель,Приорбанк-JMUX-766,2024-01-05,18:21:34,недостаточно средств,да,157.67
физ. лицо,получение средств,3356.29,наличный,Могилев,МаксБанк-ITIN-946,2023-09-08,10:25:03,успешно,нет,0.0
юр. лицо,получение средств,945.66,безналичный,Могилев,Приорбанк-JTOI-762,2018-01-01,00:08:44,успешно,нет,0.0
физ. лицо,списание средств,3244.47,наличный,Гродно,Беларусбанк-HPJH-045,2016-01-02,21:34:32,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,3457.36,безналичный,Гомель,Белинвестбанк-AHSF-343,2024-11-02,16:11:56,успешно,нет,0.0
юр. лицо,получение средств,3227.88,наличный,Могилев,Белинвестбанк-PQGJ-636,2016-09-01,15:35:48,успешно,нет,0.0
физ. лицо,получение средств,1907.3,наличный,Гродно,МаксБанк-HROW-724,2015-07-03,03:32:49,успешно,нет,0.0
физ. лицо,получение средств,4075.04,наличный,Минск,БелАгропромбанк-DCMX-040,2022-11-11,12:01:08,успешно,нет,0.0
физ. лицо,списание средств,1204.35,наличный,Могилев,БелАгропромбанк-TWWU-542,2014-05-12,04:26:53,недостаточно средств,да,18.93
юр. лицо,списание средств,3456.44,наличный,Минск,БелАгропромбанк-WSKY-782,2023-04-12,11:12:05,недостаточно средств,нет,0.0
физ. лицо,получение средств,1282.42,наличный,Минск,МаксБанк-SXWM-395,2014-02-01,22:39:17,успешно,нет,0.0
физ. лицо,получение средств,2131.92,безналичный,Брест,БелАгропромбанк-WYUV-622,2014-03-10,06:38:47,успешно,нет,0.0
юр. лицо,списание средств,1116.81,безналичный,Гомель,Белинвестбанк-WGZI-843,2018-08-11,10:14:05,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,1889.6,безналичный,Брест,Белинвестбанк-RNKS-059,2022-01-06,06:17:43,недостаточно средств,да,134.26
физ. лицо,списание средств,922.16,наличный,Могилев,МаксБанк-SDZA-320,2017-05-02,19:10:26,успешно,нет,0.0
физ. лицо,получение средств,4690.53,безналичный,Гродно,Белинвестбанк-FUCG-468,2019-12-10,07:10:54,успешно,нет,0.0
физ. лицо,списание средств,2334.55,наличный,Могилев,Приорбанк-CNVP-624,2018-04-06,20:18:13,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,4333.89,наличный,Минск,МаксБанк-BIED-152,2023-08-12,05:16:06,успешно,нет,0.0
физ. лицо,списание средств,156.72,наличный,Минск,Белинвестбанк-XYLV-642,2019-04-05,13:08:12,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,3657.95,наличный,Гродно,Белинвестбанк-WQLE-865,2016-03-01,10:41:28,недостаточно средств,нет,0.0
юр. лицо,получение средств,2820.57,наличный,Минск,Беларусбанк-JDNI-582,2018-11-01,01:27:29,успешно,нет,0.0
физ. лицо,получение средств,824.92,наличный,Витебск,Приорбанк-AOFP-537,2024-06-06,22:38:05,успешно,нет,0.0
юр. лицо,получение средств,2006.69,безналичный,Могилев,БелАгропромбанк-ULXD-762,2019-01-07,05:04:08,успешно,нет,0.0
физ. лицо,списание средств,2688.86,наличный,Могилев,Беларусбанк-RXBH-270,2014-07-01,00:33:55,успешно,да,51.52
физ. лицо,получение средств,2080.12,наличный,Витебск,МаксБанк-BCNF-340,2018-05-02,10:53:14,успешно,нет,0.0
физ. лицо,получение средств,3499.07,наличный,Могилев,БелАгропромбанк-SUAN-670,2020-10-05,23:12:58,успешно,нет,0.0
юр. лицо,списание средств,3228.82,наличный,Брест,БелАгропромбанк-KSLP-194,2015-02-07,23:59:46,недостаточно средств,нет,0.0
физ. лицо,списание средств,829.58,наличный,Гомель,Белинвестбанк-WBEV-007,2019-05-04,19:18:19,недостаточно средств,да,29.77
юр. лицо,списание средств,4536.23,безналичный,Гомель,Приорбанк-XSUW-821,2016-02-12,22:07:16,успешно,нет,0.0
физ. лицо,получение средств,3212.97,наличный,Брест,Белинвестбанк-BZJE-211,2023-02-02,17:22:57,успешно,нет,0.0
физ. лицо,получение средств,4811.6,наличный,Гомель,БелАгропромбанк-NBIA-716,2020-01-01,18:51:45,успешно,нет,0.0
юр. лицо,списание средств,2851.83,наличный,Брест,Беларусбанк-MYJA-613,2017-08-03,17:26:47,недостаточно средств,да,92.72
юр. лицо,получение средств,3276.48,безналичный,Гродно,МаксБанк-MOYZ-459,2020-02-05,14:02:28,успешно,нет,0.0
физ. лицо,получение средств,2420.27,наличный,Могилев,Беларусбанк-NRQO-682,2021-05-11,20:03:43,успешно,нет,0.0
физ. лицо,списание средств,639.78,наличный,Гродно,БелАгропромбанк-MWPK-570,2024-06-06,20:05:48,недостаточно средств,нет,0.0
юр. лицо,списание средств,2828.71,безналичный,Витебск,МаксБанк-YVKQ-766,2022-03-08,00:56:36,неправильный ввод пин-кода,да,71.02
физ. лицо,получение средств,2471.15,наличный,Витебск,Белинвестбанк-CSCI-924,2015-04-12,02:11:38,успешно,нет,0.0
юр. лицо,списание средств,2803.4,безналичный,Гомель,БелАгропромбанк-DSQX-773,2016-04-12,03:01:49,успешно,да,219.38
