Участники гражданского оборота,Тип операции,Сумма операции,Вид расчета,Место оплаты,Терминал оплаты,Дата оплаты,Время оплаты,Результат операции,Cash-back,Сумма cash-back
физ. лицо,списание средств,1304.72,безналичный,Витебск,Белинвестбанк-WTOL-149,2008-01-10,13:07:17,неправильный ввод пин-кода,нет,0.0
юр. лицо,списание средств,2476.96,наличный,Минск,Приорбанк-EMAS-151,2009-10-04,23:07:10,недостаточно средств,да,63.92
юр. лицо,списание средств,1350.01,безналичный,Минск,Белинвестбанк-PSBZ-524,2005-06-12,04:30:47,неправильный ввод пин-кода,да,49.68
физ. лицо,получение средств,934.28,наличный,Гродно,Беларусбанк-KBBW-499,2008-01-04,14:06:14,успешно,нет,0.0
физ. лицо,списание средств,4042.71,наличный,Витебск,Приорбанк-IRZV-335,2005-12-12,22:41:22,успешно,нет,0.0
юр. лицо,получение средств,3469.17,наличный,Минск,Беларусбанк-OLRV-066,2011-03-12,03:31:56,успешно,нет,0.0
юр. лицо,получение средств,4624.49,безналичный,Брест,МаксБанк-GUXA-598,2008-01-03,13:14:49,успешно,нет,0.0
юр. лицо,списание средств,608.77,безналичный,Гродно,Беларусбанк-PEYE-964,2003-09-08,23:20:14,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,4723.51,наличный,Минск,МаксБанк-JKTJ-808,2008-06-07,21:14:44,успешно,нет,0.0
физ. лицо,списание средств,4436.01,безналичный,Гомель,Приорбанк-IKUX-649,2004-04-03,22:13:35,успешно,нет,0.0
физ. лицо,получение средств,3924.95,наличный,Витебск,МаксБанк-ORQU-399,2001-11-03,18:14:37,успешно,нет,0.0
физ. лицо,списание средств,3765.2,наличный,Брест,Приорбанк-LCMP-489,2009-02-08,14:57:37,недостаточно средств,нет,0.0
юр. лицо,получение средств,3326.9,наличный,Витебск,Приорбанк-YQLH-597,2005-12-04,14:32:55,успешно,нет,0.0
физ. лицо,получение средств,1626.66,безналичный,Гомель,Беларусбанк-TXSM-800,2004-12-05,12:24:47,успешно,нет,0.0
юр. лицо,списание средств,660.54,безналичный,Гродно,Приорбанк-OFFX-089,2004-08-07,13:52:02,недостаточно средств,нет,0.0
юр. лицо,получение средств,100.12,наличный,Минск,Приорбанк-POSF-402,2001-02-10,22:07:49,успешно,нет,0.0
физ. лицо,получение средств,3637.5,безналичный,Минск,Беларусбанк-EYQD-256,2009-01-08,01:15:28,успешно,нет,0.0
физ. лицо,списание средств,3549.85,наличный,Гомель,БелАгропромбанк-NVCX-169,2010-06-10,07:35:57,недостаточно средств,нет,0.0
физ. лицо,списание средств,3361.19,безналичный,Минск,Беларусбанк-BCAA-943,2003-02-11,13:58:26,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,2784.93,наличный,Брест,Приорбанк-RCXS-976,2002-09-07,17:53:47,успешно,нет,0.0
физ. лицо,получение средств,1531.43,безналичный,Витебск,МаксБанк-HFYE-250,2010-02-06,05:08:16,успешно,нет,0.0
юр. лицо,получение средств,1909.73,безналичный,Витебск,Приорбанк-JVFR-017,2006-03-09,19:36:35,успешно,нет,0.0
юр. лицо,списание средств,2362.82,безналичный,Могилев,Белинвестбанк-LFUG-457,2010-09-11,00:08:12,недостаточно средств,нет,0.0
юр. лицо,получение средств,1878.91,безналичный,Минск,МаксБанк-KWTK-361,2001-07-01,19:15:33,успешно,нет,0.0
юр. лицо,получение средств,1918.19,наличный,Гомель,БелАгропромбанк-MOXD-828,2010-02-07,12:52:23,успешно,нет,0.0
физ. лицо,получение средств,3962.64,безналичный,Витебск,Беларусбанк-AIKP-015,2008-03-08,18:20:00,успешно,нет,0.0
физ. лицо,списание средств,4462.05,безналичный,Гродно,Белинвестбанк-RVGF-378,2011-04-08,21:02:03,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,4548.02,безналичный,Могилев,МаксБанк-RRRY-229,2007-02-03,11:12:26,успешно,нет,0.0
юр. лицо,получение средств,2907.19,наличный,Могилев,БелАгропромбанк-ZQEH-244,2012-03-11,14:30:41,успешно,нет,0.0
юр. лицо,получение средств,4679.66,безналичный,Могилев,БелАгропромбанк-DBEZ-931,2012-01-02,20:03:47,успешно,нет,0.0
юр. лицо,списание средств,2013.95,наличный,Гомель,МаксБанк-DNIS-925,2010-04-08,03:54:51,неправильный ввод пин-кода,нет,0.0
юр. лицо,получение средств,2607.34,безналичный,Гомель,МаксБанк-SACN-865,2001-02-05,11:09:39,успешно,нет,0.0
юр. лицо,получение средств,1643.49,наличный,Минск,Беларусбанк-UTVF-486,2009-02-01,20:21:37,успешно,нет,0.0
физ. лицо,списание средств,800.91,безналичный,Гродно,Белинвестбанк-AQVJ-990,2008-08-03,13:48:08,успешно,да,10.49
юр. лицо,списание средств,3199.17,наличный,Могилев,БелАгропромбанк-DIQE-888,2011-04-11,17:23:17,недостаточно средств,нет,0.0
юр. лицо,списание средств,1724.88,наличный,Витебск,МаксБанк-HYVE-686,2011-11-09,15:57:22,недостаточно средств,да,110.07
физ. лицо,списание средств,1302.4,безналичный,Гомель,Приорбанк-BWXO-077,2005-12-10,02:28:27,неправильный ввод пин-кода,да,44.65
физ. лицо,получение средств,4329.85,безналичный,Гродно,Приорбанк-LJIG-386,2005-01-07,12:06:27,успешно,нет,0.0
юр. лицо,получение средств,2353.06,наличный,Могилев,Беларусбанк-NKHV-369,2001-10-04,13:49:05,успешно,нет,0.0
юр. лицо,списание средств,2991.95,безналичный,Гомель,Приорбанк-SHBC-395,2008-04-04,05:28:05,неправильный ввод пин-кода,нет,0.0
физ. лицо,получение средств,1617.61,безналичный,Могилев,Белинвестбанк-NXWJ-458,2006-04-06,00:26:04,успешно,нет,0.0
юр. лицо,получение средств,3775.71,безналичный,Гродно,Беларусбанк-KHGF-837,2006-05-01,10:46:40,успешно,нет,0.0
физ. лицо,списание средств,688.35,безналичный,Брест,Беларусбанк-NUAR-432,2007-09-02,08:53:17,успешно,да,42.84
юр. лицо,списание средств,859.14,безналичный,Могилев,Белинвестбанк-TTFX-032,2008-01-06,19:38:02,неправильный ввод пин-кода,нет,0.0
физ. лицо,списание средств,3439.53,наличный,Гродно,Беларусбанк-GNIK-439,2006-07-03,17:43:19,неправильный ввод пин-кода,да,336.83
